tid,tournament_name,family,tournament_year,final_count,has_timestamps,ts_count,first_reg,last_reg,is_covid,is_online,snapshot_last_reg,early_bird_spike,spike_day,spike_magnitude,roster_pending
3458,2024 Los Angeles Open,Los Angeles Open,2024.0,412,True,412,2024-06-23 14:59:00,2024-11-02 09:53:31,False,False,2024-11-02 09:53:31,True,57.0,5.0,False
3476,2024 Kings Island Open,Kings Island Open,2024.0,350,True,350,2024-07-12 12:03:49,2024-11-16 08:35:07,False,False,2024-11-16 08:35:07,False,,0.0,False
3477,2024 National Chess Congress,National Chess Congress,2024.0,621,True,621,2024-07-16 12:20:35,2024-11-30 08:57:02,False,False,2024-11-30 08:57:02,False,62.0,2.0,False
3478,2024 Eastern Open,Eastern Open,2024.0,391,True,391,2024-08-07 09:50:33,2024-12-28 08:56:49,False,False,2024-12-28 08:56:49,False,74.0,3.0,False
3479,2024 North American Open,North American Open,2024.0,1102,True,1102,2024-07-12 15:23:20,2024-12-27 07:47:19,False,False,2024-12-27 07:47:19,False,70.0,4.0,False
3504,2025 Liberty Bell Open,Liberty Bell Open,2025.0,530,True,530,2024-08-20 09:00:09,2025-01-19 07:38:34,False,False,2025-01-19 07:38:34,False,59.0,2.0,False
3524,2025 Boston Chess Congress,Boston Chess Congress,2025.0,383,True,383,2024-08-20 14:19:36,2025-01-04 09:58:02,False,False,2025-01-04 09:58:02,False,65.0,2.0,False
3526,2024 North American Blitz Championship,North American Blitz Championship,2024.0,212,True,212,2024-08-21 15:35:09,2024-12-29 21:25:10,False,False,2024-12-29 21:25:10,False,74.0,1.0,False
3595,2025 Golden State Open,Golden State Open,2025.0,377,True,377,2024-09-25 17:14:43,2025-01-18 21:49:24,False,False,2025-01-18 21:49:24,False,66.0,1.0,False
3596,2025 Western Class Championshps,Western Class Championships,2025.0,389,True,389,2024-11-17 12:35:36,2025-03-08 08:57:12,False,False,2025-03-08 08:57:12,False,59.0,3.0,False
3597,2025 Southwest Class Championships,Southwest Class Championships,2025.0,488,True,488,2024-09-23 18:07:46,2025-02-15 01:11:53,False,False,2025-02-15 01:11:53,True,74.0,5.0,False
3598,2025 George Washington Open,George Washington Open,2025.0,250,True,250,2024-09-14 08:09:13,2025-02-22 09:38:58,False,False,2025-02-22 09:38:58,False,74.0,1.0,False
3631,2025 Princeton Open,Princeton Open,2025.0,574,True,574,2024-10-16 23:08:27,2025-04-18 08:41:58,False,False,2025-04-18 08:41:58,False,70.0,4.0,False
3632,2025 Mid-America Open,Mid-America Open,2025.0,262,True,262,2024-10-25 17:19:17,2025-03-22 09:51:28,False,False,2025-03-22 09:51:28,False,74.0,1.3,False
3660,2025 Chicago Open,Chicago Open,2025.0,899,True,899,2024-10-15 08:56:54,2025-05-25 04:12:02,False,False,2025-05-25 04:12:02,True,64.0,12.0,False
3664,2025 New York State Scholastic Championships Grades K-8,New York State Scholastic Championships Grades K-8,2025.0,1767,True,1767,2024-10-14 14:31:24,2025-03-07 19:18:46,False,False,2025-03-07 19:18:46,False,56.0,4.3,False
3666,2025 New York State High School Championship,New York State High School Championship,2025.0,219,True,219,2024-11-16 21:13:58,2025-03-14 15:51:07,False,False,2025-03-14 15:51:07,True,58.0,5.0,False
3684,2025 Southern Class,Southern Class,2025.0,170,True,170,2024-11-27 20:16:35,2025-03-08 08:47:30,False,False,2025-03-08 08:47:30,False,70.0,0.7,False
3686,2025 Philadelphia International,Philadelphia International,2025.0,126,True,126,2024-12-09 15:48:22,2025-06-26 11:06:41,False,False,2025-06-26 11:06:41,False,57.0,2.0,False
3687,2025 World Open  top 6 sections,World Open top 6 sections,2025.0,1165,True,1165,2024-11-11 21:28:00,2025-07-04 06:29:17,False,False,2025-07-04 06:29:17,False,63.0,4.0,False
3688,2025 World Open  lower sections,World Open lower sections,2025.0,135,True,135,2024-12-17 17:50:41,2025-06-27 10:06:28,False,False,2025-06-27 10:06:28,False,,0.0,False
3720,2025 Niagara Falls Open,Niagara Falls Open,2025.0,123,True,123,2024-12-20 08:31:03,2025-05-02 22:28:25,False,False,2025-05-02 22:28:25,False,62.0,2.0,False
3731,2025 New York State Senior Championship  With Young Adult Mi,New York State Senior Championship With Young Adult Mi,2025.0,57,True,57,2025-01-13 13:23:38,2025-03-15 08:13:50,False,False,2025-03-15 08:13:50,False,,0.0,False
3751,2025 Philadelphia Open,Philadelphia Open,2025.0,325,True,325,2024-12-29 11:32:19,2025-06-28 09:54:10,False,False,2025-06-28 09:54:10,False,64.0,2.0,False
3752,2025 Eastern Class,Eastern Class,2025.0,195,True,195,2025-02-13 05:39:38,2025-06-07 08:03:34,False,False,2025-06-07 08:03:34,False,73.0,3.0,False
3798,2025 Cleveland Open,Cleveland Open,2025.0,199,True,199,2025-01-24 00:39:01,2025-06-14 09:33:29,False,False,2025-06-14 09:33:29,False,,0.0,False
3832,WAIT LIST-2025 New York State Scholastic Championships Grade,WAIT LIST-2025 New York State Scholastic Championships Grade,,101,True,101,2025-02-21 10:35:31,2025-03-07 14:18:36,False,False,2025-03-07 14:18:36,False,,0.0,False
3834,2025 Southern Open,Southern Open,2025.0,188,True,188,2025-02-18 10:01:47,2025-07-26 04:00:36,False,False,2025-07-26 04:00:36,False,,0.0,False
3835,2025 Bradley Open,Bradley Open,2025.0,246,True,246,2025-02-13 00:08:57,2025-07-26 09:51:42,False,False,2025-07-26 09:51:42,False,,0.0,False
3836,2025 Chicago Class,Chicago Class,2025.0,294,True,294,2025-04-01 14:17:29,2025-07-19 09:32:46,False,False,2025-07-19 09:32:46,False,,0.0,False
3837,2025 Pittsburgh Open,Pittsburgh Open,2025.0,152,True,152,2025-03-18 10:13:11,2025-07-18 17:31:21,False,False,2025-07-18 17:31:21,False,,0.0,False
3861,2025 Pacific Coast Open,Pacific Coast Open,2025.0,391,True,391,2025-02-18 23:05:46,2025-08-09 01:36:27,False,False,2025-08-09 01:36:27,False,75.0,1.0,False
3862,2025 Continental Open,Continental Open,2025.0,265,True,265,2025-02-21 23:49:44,2025-08-15 22:27:59,False,False,2025-08-15 22:27:59,False,,0.0,False
3863,2025 Atlantic Open,Atlantic Open,2025.0,238,True,238,2025-03-23 12:52:33,2025-08-23 09:50:52,False,False,2025-08-23 09:50:52,False,74.0,2.0,False
3864,2025 New York State Championship,New York State Championship,2025.0,348,True,348,2025-02-27 17:24:41,2025-08-31 08:45:50,False,False,2025-08-31 08:45:50,False,,0.0,False
3874,2025 World Open Under 13 Championship,World Open Under 13,2025.0,76,True,76,2025-04-08 13:54:45,2025-06-30 08:24:32,False,False,2025-06-30 08:24:32,False,56.0,1.0,False
3875,2025 World Open Amateur,World Open Amateur,2025.0,54,True,54,2025-04-09 21:42:16,2025-06-30 07:41:09,False,False,2025-06-30 07:41:09,False,58.0,2.0,False
3876,2025 World Open Senior Amateur,World Open Senior Amateur,2025.0,45,True,45,2025-03-11 13:27:38,2025-06-29 14:19:21,False,False,2025-06-29 14:19:21,False,58.0,1.0,False
3877,2025 World Open Womens Championship,World Open Womens Championship,2025.0,15,True,15,2025-05-05 02:07:15,2025-06-30 00:25:11,False,False,2025-06-30 00:25:11,False,,0.0,False
3900,2025 World Open G 7 Championship,World Open G7 Championship,2025.0,66,True,66,2025-03-23 14:54:07,2025-07-02 09:58:25,False,False,2025-07-02 09:58:25,False,60.0,3.0,False
3901,2025 World Open G 10 Championship,World Open G 10 Championship,2025.0,91,True,91,2025-03-23 14:57:38,2025-07-05 21:42:55,False,False,2025-07-05 21:42:55,False,,0.0,False
3902,2025 World Open Blitz Championship,World Open Blitz Championship,2025.0,195,True,195,2025-03-23 15:01:10,2025-07-06 21:49:49,False,False,2025-07-06 21:49:49,False,59.0,1.0,False
3903,2025 Central California Open,Central California Open,2025.0,179,True,179,2025-05-03 18:47:20,2025-08-22 22:12:31,False,False,2025-08-22 22:12:31,False,,0.0,False
3904,2025 Indianapolis Open,Indianapolis Open,2025.0,187,True,187,2025-05-18 18:14:51,2025-08-23 07:21:37,False,False,2025-08-23 07:21:37,False,,0.0,False
3906,2025 New York State Open,New York State Open,2025.0,83,True,83,2025-03-16 07:04:27,2025-06-19 14:29:49,False,False,2025-06-19 14:29:49,False,,0.0,False
3915,2025 Chicago Open Blitz,Chicago Open Blitz,2025.0,120,True,120,2025-03-19 13:43:22,2025-05-25 20:59:19,False,False,2025-05-25 20:59:19,False,,0.0,False
3973,2025 Midwest Class Championships,Midwest Class Championships,2025.0,306,True,306,2025-05-06 08:30:59,2025-10-11 09:20:47,False,False,2025-10-11 09:20:47,False,,0.0,False
3974,2025 Hartford Open,Hartford Open,2025.0,189,True,189,2025-06-28 15:35:57,2025-10-11 09:56:04,False,False,2025-10-11 09:56:04,False,74.0,1.0,False
4006,2025 Eastern Chess Congress,Eastern Chess Congress,2025.0,487,True,487,2025-06-26 08:07:28,2025-10-25 09:40:33,False,False,2025-10-25 09:40:33,False,60.0,3.0,False
4007,2025 Los Angeles Open,Los Angeles Open,2025.0,397,True,397,2025-06-19 16:28:08,2025-11-08 09:39:42,False,False,2025-11-08 09:39:42,False,57.0,2.0,False
4008,2025 Kings Island Open,Kings Island Open,2025.0,356,True,356,2025-06-13 14:25:40,2025-11-15 08:44:15,False,False,2025-11-15 08:44:15,False,61.0,1.3,False
4019,2025 World Open Action,World Open Action,2025.0,27,True,27,2025-06-18 21:45:45,2025-06-30 23:07:39,False,False,2025-06-30 23:07:39,False,,0.0,False
4020,2025 National Chess Congress,National Chess Congress,2025.0,705,True,705,2025-07-06 05:38:37,2025-11-29 08:42:43,False,False,2025-11-29 08:42:43,False,75.0,1.5,False
4021,2025 Eastern Open,Eastern Open,2025.0,389,True,389,2025-08-25 02:04:17,2025-12-27 09:08:57,False,False,2025-12-27 09:08:57,False,74.0,0.7,False
4022,2025 North American Open,North American Open,2025.0,1256,True,1256,2025-06-20 09:14:10,2025-12-27 08:40:13,False,False,2025-12-27 08:40:13,False,61.0,3.5,False
4023,World Open Junior Octos,World Open Junior Octos,,8,True,8,2025-06-15 18:41:00,2025-06-25 23:52:26,False,False,2025-06-25 23:52:26,False,,0.0,False
4024,Philadelphia Octos,Philadelphia Octos,,11,True,11,2025-06-23 19:52:13,2025-06-26 16:28:09,False,False,2025-06-26 16:28:09,False,,0.0,False
4029,2026 Boston Chess Congress,Boston Chess Congress,2026.0,359,True,359,2025-06-26 11:36:00,2026-01-03 07:30:30,False,False,2026-01-03 07:30:30,False,67.0,2.0,False
4030,2025 North American Blitz Championship,North American Blitz Championship,2025.0,280,True,280,2025-06-26 07:52:30,2025-12-29 21:29:31,False,False,2025-12-29 21:29:31,False,60.0,2.0,False
4088,2026 Liberty Bell Open,Liberty Bell Open,2026.0,564,True,564,2025-08-19 10:20:52,2026-01-18 08:58:00,False,False,2026-01-18 08:58:00,False,75.0,1.0,False
4090,2026 Golden State Open,Golden State Open,2026.0,387,True,387,2025-09-20 11:43:46,2026-01-18 08:19:32,False,False,2026-01-18 08:19:32,False,67.0,1.0,False
4142,2026 George Washington Open,George Washington Open,2026.0,209,True,209,2025-09-12 14:24:54,2026-02-28 09:53:56,False,False,2026-02-28 09:53:56,False,57.0,1.0,False
4144,2026 George Washington Saturday Octos,George Washington Saturday Octos,2026.0,1,True,1,2026-01-25 17:15:48,2026-01-25 17:15:48,False,False,2026-01-25 17:15:48,False,,0.0,False
4146,2026 George Washington Sunday Octos,George Washington Sunday Octos,2026.0,6,True,6,2026-02-25 13:59:04,2026-02-28 21:34:13,False,False,2026-02-28 21:34:13,False,,0.0,False
4147,2026 Southwest Class Championships,Southwest Class Championships,2026.0,492,True,492,2025-09-16 14:41:21,2026-02-13 21:52:28,False,False,2026-02-13 21:52:28,False,61.0,2.0,False
4178,2026 Atlantic City Open,Atlantic City Open,2026.0,424,True,184,2025-10-22 01:20:15,2026-04-05 00:00:00,False,False,2026-03-21 01:35:33,False,71.0,3.0,False
4179,2026 Western Class Championshps,Western Class Championships,2026.0,318,True,318,2025-12-14 12:22:30,2026-03-07 09:29:53,False,False,2026-03-07 09:29:53,False,62.0,4.0,False
4180,2026 Mid-America Open,Mid-America Open,2026.0,200,True,200,2025-11-16 18:29:21,2026-03-21 01:18:32,False,False,2026-03-21 01:18:32,False,,0.0,False
4181,2026 New York State High School Championship,New York State High School Championship,2026.0,198,True,198,2025-11-07 16:49:10,2026-02-27 22:07:42,False,False,2026-02-27 22:07:42,False,75.0,2.0,False
4182,2026 New York State Senior Championship  With Young Adult Mi,New York State Senior Championship With Young Adult Mi,2026.0,61,True,61,2025-12-10 19:20:19,2026-02-27 18:49:11,False,False,2026-02-27 18:49:11,False,74.0,1.0,False
4183,2026 New York State Scholastic Championships Grades K-8,New York State Scholastic Championships Grades K-8,2026.0,1753,True,1753,2025-10-11 13:01:01,2026-03-06 12:56:46,False,False,2026-03-06 12:56:46,True,56.0,8.0,False
4244,2026 Chicago Open,Chicago Open,2026.0,917,True,179,2025-11-26 10:20:11,2026-05-26 00:00:00,False,False,2026-03-20 17:04:07,True,67.0,16.5,False
4245,2026 Chicago Open Blitz,Chicago Open Blitz,2026.0,134,True,4,2025-11-26 10:14:59,2026-05-26 00:00:00,False,False,2026-03-19 07:14:00,False,67.0,1.0,False
4248,2026 World Open  top 6 sections,World Open top 6 sections,2026.0,28,True,28,2025-11-26 11:26:59,2026-03-20 23:31:56,False,False,2026-03-20 23:31:56,False,69.0,1.0,False
4249,2026 World Open  lower sections,World Open lower sections,2026.0,2,True,2,2026-02-05 14:30:03,2026-02-26 09:25:19,False,False,2026-02-26 09:25:19,False,,0.0,False
4284,2026 DC International,DC International,2026.0,107,True,5,2025-12-04 00:39:41,2026-06-29 00:00:00,False,False,2026-02-19 00:02:48,False,55.0,2.0,False
4289,2026 Southern Class,Southern Class,2026.0,195,True,195,2025-12-15 13:05:36,2026-03-14 08:32:11,False,False,2026-03-14 08:32:11,False,67.0,1.0,False
4349,2026 New York State Open,New York State Open,2026.0,109,True,1,2026-03-19 11:29:59,2026-06-21 00:00:00,False,False,2026-03-19 11:29:59,False,61.0,2.0,False
4351,2026 DC Open,DC Open,2026.0,188,True,2,2026-02-20 19:24:23,2026-06-28 00:00:00,False,False,2026-03-21 00:10:13,False,56.0,2.0,False
4396,2026 World Open G 7 Championship,World Open G7 Championship,2026.0,1,True,1,2026-02-10 00:04:34,2026-02-10 00:04:34,False,False,2026-02-10 00:04:34,False,,0.0,False
4397,2026 World Open G 10 Championship,World Open G 10 Championship,2026.0,1,True,1,2026-02-10 00:07:56,2026-02-10 00:07:56,False,False,2026-02-10 00:07:56,False,,0.0,False
4404,2026 Chicago Class,Chicago Class,2026.0,274,True,1,2026-03-04 00:14:48,2026-07-08 00:00:00,False,False,2026-03-04 00:14:48,False,73.0,1.0,False
4405,2026 World Open Action,World Open Action,2026.0,1,True,1,2026-03-04 00:53:40,2026-03-04 00:53:40,False,False,2026-03-04 00:53:40,False,,0.0,False
4408,2026 World Open Blitz Championship,World Open Blitz Championship,2026.0,1,True,1,2026-03-04 00:51:31,2026-03-04 00:51:31,False,False,2026-03-04 00:51:31,False,,0.0,False
4409,2026 World Open G 50 Championship,World Open G 50 Championship,2026.0,1,True,1,2026-03-04 01:03:09,2026-03-04 01:03:09,False,False,2026-03-04 01:03:09,False,,0.0,False
4412,2026 Bradley Open,Bradley Open,2026.0,84,True,2,2026-02-16 09:38:22,2026-07-08 00:00:00,False,False,2026-03-08 21:13:17,False,75.0,0.0,False
4413,2026 Hartford Open,Hartford Open,2026.0,206,True,3,2026-03-08 21:12:04,2026-06-07 00:00:00,False,False,2026-03-19 10:23:59,False,65.0,3.0,False
4414,2026 Pittsburgh Open,Pittsburgh Open,2026.0,156,True,2,2026-02-20 19:28:19,2026-07-08 00:00:00,False,False,2026-03-11 22:24:42,False,72.0,2.0,False
4415,2026 Pacific Coast Open,Pacific Coast Open,2026.0,111,True,3,2026-03-03 22:56:45,2026-07-08 00:00:00,False,False,2026-03-10 19:06:24,False,70.0,1.0,False
4417,2026 Cleveland Open,Cleveland Open,2026.0,179,True,2,2026-03-01 19:24:30,2026-06-07 00:00:00,False,False,2026-03-16 21:23:52,False,71.0,1.0,False
4418,2026 Atlantic Open,Atlantic Open,2026.0,16,False,0,,,False,False,,False,,,True
4419,2026 Central California Open,Central California Open,2026.0,19,False,0,,,False,False,,False,,,True
4420,2026 Continental Open,Continental Open,2026.0,23,False,0,,,False,False,,False,,,True
4421,2026 Eastern Chess Congress (in New Jersey),Eastern Chess Congress (in New Jersey),2026.0,2,False,0,,,False,False,,False,,,True
4422,2026 Eastern Class Championships (in Connecticut),Eastern Class Championships (in Connecticut),2026.0,3,False,0,,,False,False,,False,,,True
4423,2026 Indianapolis Open,Indianapolis Open,2026.0,11,False,0,,,False,False,,False,,,True
4424,2026 Kings Island Open,Kings Island Open,2026.0,1,False,0,,,False,False,,False,,,True
4425,2026 Los Angeles Open,Los Angeles Open,2026.0,2,False,0,,,False,False,,False,,,True
4426,2026 Midwest Class Championships,Midwest Class Championships,2026.0,3,False,0,,,False,False,,False,,,True
4427,2026 National Chess Congress,National Chess Congress,2026.0,2,False,0,,,False,False,,False,,,True
4428,2026 New York State Championship,New York State Championship,2026.0,18,False,0,,,False,False,,False,,,True
4429,2026 North American Blitz Championship,North American Blitz Championship,2026.0,2,False,0,,,False,False,,False,,,True
4430,2026 North American Open,North American Open,2026.0,13,False,0,,,False,False,,False,,,True
4431,2026 Southern Open,Southern Open,2026.0,186,False,0,,,False,False,,False,,,True
4432,2026 World Open Under 13 Championship,World Open Under 13 Championship,2026.0,82,False,0,,,False,False,,False,,,True
4433,"2026 World Open, lower sections","World Open, lower sections",2026.0,93,False,0,,,False,False,,False,,,True
4434,"2026 World Open, top 6 sections","World Open, top 6 sections",2026.0,1066,False,0,,,False,False,,False,,,True
