tid,T,daily_regs,cum_regs,cum_pct
2079,57,1,5,0.015060240963855422
2079,49,2,7,0.02108433734939759
2079,45,1,8,0.024096385542168676
2079,44,1,9,0.02710843373493976
2079,40,4,13,0.0391566265060241
2079,39,4,17,0.05120481927710843
2079,37,3,20,0.060240963855421686
2079,35,3,23,0.06927710843373494
2079,34,2,25,0.07530120481927711
2079,32,1,26,0.0783132530120482
2079,30,4,30,0.09036144578313253
2079,29,4,34,0.10240963855421686
2079,28,2,36,0.10843373493975904
2079,27,4,40,0.12048192771084337
2079,26,3,43,0.12951807228915663
2079,25,8,51,0.1536144578313253
2079,24,2,53,0.15963855421686746
2079,23,8,61,0.18373493975903615
2079,22,1,62,0.18674698795180722
2079,21,5,67,0.20180722891566266
2079,20,3,70,0.21084337349397592
2079,19,5,75,0.22590361445783133
2079,18,5,80,0.24096385542168675
2079,17,4,84,0.25301204819277107
2079,16,6,90,0.2710843373493976
2079,15,2,92,0.27710843373493976
2079,14,6,98,0.29518072289156627
2079,13,6,104,0.3132530120481928
2079,12,8,112,0.3373493975903614
2079,11,10,122,0.3674698795180723
2079,10,9,131,0.39457831325301207
2079,9,6,137,0.4126506024096386
2079,8,12,149,0.44879518072289154
2079,7,10,159,0.4789156626506024
2079,6,12,171,0.5150602409638554
2079,5,24,195,0.5873493975903614
2079,4,33,228,0.6867469879518072
2079,3,51,279,0.8403614457831325
2079,2,13,292,0.8795180722891566
2079,1,8,300,0.9036144578313253
2079,0,13,313,0.9427710843373494
2080,66,3,3,0.008620689655172414
2080,63,1,4,0.011494252873563218
2080,51,1,5,0.014367816091954023
2080,50,2,7,0.020114942528735632
2080,49,1,8,0.022988505747126436
2080,48,1,9,0.02586206896551724
2080,46,2,11,0.031609195402298854
2080,45,1,12,0.034482758620689655
2080,42,1,13,0.03735632183908046
2080,41,3,16,0.04597701149425287
2080,40,2,18,0.05172413793103448
2080,38,1,19,0.05459770114942529
2080,37,2,21,0.0603448275862069
2080,36,1,22,0.06321839080459771
2080,35,1,23,0.06609195402298851
2080,33,2,25,0.07183908045977011
2080,32,7,32,0.09195402298850575
2080,31,2,34,0.09770114942528736
2080,30,4,38,0.10919540229885058
2080,29,1,39,0.11206896551724138
2080,28,2,41,0.11781609195402298
2080,27,4,45,0.12931034482758622
2080,26,2,47,0.13505747126436782
2080,24,4,51,0.14655172413793102
2080,23,6,57,0.16379310344827586
2080,22,3,60,0.1724137931034483
2080,21,5,65,0.1867816091954023
2080,20,8,73,0.20977011494252873
2080,19,9,82,0.23563218390804597
2080,18,4,86,0.2471264367816092
2080,17,9,95,0.27298850574712646
2080,16,5,100,0.28735632183908044
2080,15,9,109,0.3132183908045977
2080,14,2,111,0.31896551724137934
2080,13,6,117,0.33620689655172414
2080,12,12,129,0.3706896551724138
2080,11,13,142,0.40804597701149425
2080,10,6,148,0.42528735632183906
2080,9,10,158,0.4540229885057471
2080,8,4,162,0.46551724137931033
2080,7,14,176,0.5057471264367817
2080,6,13,189,0.5431034482758621
2080,5,15,204,0.5862068965517241
2080,4,18,222,0.6379310344827587
2080,3,27,249,0.7155172413793104
2080,2,55,304,0.8735632183908046
2080,1,15,319,0.9166666666666666
2080,0,19,338,0.9712643678160919
2087,146,4,4,0.004338394793926247
2087,145,2,6,0.006507592190889371
2087,144,2,8,0.008676789587852495
2087,143,4,12,0.013015184381778741
2087,142,1,13,0.014099783080260303
2087,141,1,14,0.015184381778741865
2087,137,2,16,0.01735357917570499
2087,135,1,17,0.01843817787418655
2087,133,1,18,0.019522776572668113
2087,132,1,19,0.020607375271149676
2087,129,1,20,0.021691973969631236
2087,124,1,21,0.0227765726681128
2087,123,1,22,0.02386117136659436
2087,122,1,23,0.024945770065075923
2087,120,2,25,0.027114967462039046
2087,119,3,28,0.03036876355748373
2087,116,2,30,0.03253796095444685
2087,115,1,31,0.033622559652928416
2087,113,3,34,0.0368763557483731
2087,112,5,39,0.04229934924078091
2087,111,3,42,0.0455531453362256
2087,110,2,44,0.04772234273318872
2087,109,5,49,0.05314533622559653
2087,108,3,52,0.05639913232104121
2087,107,12,64,0.06941431670281996
2087,106,15,79,0.08568329718004339
2087,105,24,103,0.11171366594360087
2087,104,24,127,0.13774403470715835
2087,103,50,177,0.19197396963123645
2087,102,90,267,0.289587852494577
2087,101,4,271,0.29392624728850325
2087,100,3,274,0.29718004338394793
2087,99,1,275,0.2982646420824295
2087,98,2,277,0.3004338394793926
2087,95,2,279,0.30260303687635576
2087,94,2,281,0.3047722342733189
2087,93,1,282,0.30585683297180044
2087,91,2,284,0.3080260303687636
2087,90,1,285,0.3091106290672451
2087,89,1,286,0.31019522776572667
2087,86,2,288,0.3123644251626898
2087,85,1,289,0.31344902386117135
2087,84,1,290,0.31453362255965295
2087,83,2,292,0.31670281995661603
2087,82,2,294,0.3188720173535792
2087,81,1,295,0.3199566160520607
2087,80,1,296,0.3210412147505423
2087,79,1,297,0.32212581344902386
2087,78,1,298,0.3232104121475054
2087,77,3,301,0.3264642082429501
2087,76,1,302,0.3275488069414317
2087,75,2,304,0.3297180043383948
2087,74,3,307,0.3329718004338395
2087,73,3,310,0.3362255965292842
2087,72,3,313,0.33947939262472887
2087,71,1,314,0.3405639913232104
2087,70,5,319,0.34598698481561824
2087,69,1,320,0.3470715835140998
2087,68,2,322,0.3492407809110629
2087,67,2,324,0.351409978308026
2087,66,3,327,0.3546637744034707
2087,65,3,330,0.3579175704989154
2087,64,3,333,0.3611713665943601
2087,63,2,335,0.3633405639913232
2087,62,1,336,0.3644251626898048
2087,61,3,339,0.3676789587852495
2087,60,2,341,0.36984815618221256
2087,59,5,346,0.3752711496746204
2087,58,3,349,0.37852494577006507
2087,57,3,352,0.38177874186550975
2087,56,2,354,0.3839479392624729
2087,55,5,359,0.3893709327548807
2087,54,2,361,0.3915401301518438
2087,53,7,368,0.39913232104121477
2087,52,4,372,0.403470715835141
2087,51,2,374,0.40563991323210413
2087,50,2,376,0.4078091106290672
2087,49,6,382,0.41431670281995664
2087,48,3,385,0.4175704989154013
2087,47,8,393,0.4262472885032538
2087,45,5,398,0.4316702819956616
2087,44,5,403,0.4370932754880694
2087,43,5,408,0.44251626898047725
2087,42,3,411,0.44577006507592193
2087,41,8,419,0.4544468546637744
2087,40,4,423,0.45878524945770066
2087,39,7,430,0.46637744034707157
2087,38,2,432,0.4685466377440347
2087,37,4,436,0.47288503253796094
2087,36,2,438,0.4750542299349241
2087,35,2,440,0.4772234273318872
2087,34,6,446,0.4837310195227766
2087,33,5,451,0.4891540130151844
2087,31,1,452,0.49023861171366595
2087,30,3,455,0.49349240780911063
2087,29,3,458,0.4967462039045553
2087,28,8,466,0.5054229934924078
2087,27,14,480,0.5206073752711496
2087,26,8,488,0.5292841648590022
2087,25,6,494,0.5357917570498916
2087,24,8,502,0.544468546637744
2087,23,9,511,0.5542299349240781
2087,22,7,518,0.561822125813449
2087,21,13,531,0.5759219088937093
2087,20,10,541,0.586767895878525
2087,19,12,553,0.5997830802603037
2087,18,9,562,0.6095444685466378
2087,17,8,570,0.6182212581344902
2087,16,8,578,0.6268980477223427
2087,15,11,589,0.6388286334056399
2087,14,14,603,0.6540130151843818
2087,13,10,613,0.6648590021691974
2087,12,9,622,0.6746203904555315
2087,11,18,640,0.6941431670281996
2087,10,18,658,0.7136659436008677
2087,9,14,672,0.7288503253796096
2087,8,10,682,0.7396963123644251
2087,7,13,695,0.7537960954446855
2087,6,34,729,0.7906724511930586
2087,5,23,752,0.8156182212581344
2087,4,52,804,0.8720173535791758
2087,3,56,860,0.9327548806941431
2087,2,14,874,0.9479392624728851
2087,1,20,894,0.9696312364425163
2087,0,8,902,0.9783080260303688
2092,99,1,1,0.0033333333333333335
2092,70,7,8,0.02666666666666667
2092,67,2,10,0.03333333333333333
2092,66,1,11,0.03666666666666667
2092,64,1,12,0.04
2092,61,1,13,0.043333333333333335
2092,57,2,15,0.05
2092,55,1,16,0.05333333333333334
2092,53,1,17,0.056666666666666664
2092,52,1,18,0.06
2092,51,1,19,0.06333333333333334
2092,50,1,20,0.06666666666666667
2092,47,1,21,0.07
2092,46,1,22,0.07333333333333333
2092,43,1,23,0.07666666666666666
2092,42,1,24,0.08
2092,40,1,25,0.08333333333333333
2092,39,1,26,0.08666666666666667
2092,38,1,27,0.09
2092,36,3,30,0.1
2092,35,2,32,0.10666666666666667
2092,34,1,33,0.11
2092,32,1,34,0.11333333333333333
2092,31,5,39,0.13
2092,30,2,41,0.13666666666666666
2092,29,1,42,0.14
2092,28,2,44,0.14666666666666667
2092,27,5,49,0.16333333333333333
2092,26,5,54,0.18
2092,25,4,58,0.19333333333333333
2092,24,8,66,0.22
2092,22,2,68,0.22666666666666666
2092,21,1,69,0.23
2092,20,4,73,0.24333333333333335
2092,19,5,78,0.26
2092,18,4,82,0.2733333333333333
2092,17,2,84,0.28
2092,16,3,87,0.29
2092,15,2,89,0.2966666666666667
2092,14,1,90,0.3
2092,13,8,98,0.32666666666666666
2092,12,3,101,0.33666666666666667
2092,11,8,109,0.36333333333333334
2092,10,5,114,0.38
2092,9,11,125,0.4166666666666667
2092,8,6,131,0.43666666666666665
2092,7,6,137,0.45666666666666667
2092,6,14,151,0.5033333333333333
2092,5,18,169,0.5633333333333334
2092,4,25,194,0.6466666666666666
2092,3,17,211,0.7033333333333334
2092,2,43,254,0.8466666666666667
2092,1,19,273,0.91
2092,0,19,292,0.9733333333333334
2093,53,1,1,0.00909090909090909
2093,51,1,2,0.01818181818181818
2093,43,1,3,0.02727272727272727
2093,40,2,5,0.045454545454545456
2093,38,1,6,0.05454545454545454
2093,36,1,7,0.06363636363636363
2093,27,1,8,0.07272727272727272
2093,25,1,9,0.08181818181818182
2093,23,2,11,0.1
2093,22,1,12,0.10909090909090909
2093,21,4,16,0.14545454545454545
2093,20,3,19,0.17272727272727273
2093,19,3,22,0.2
2093,18,3,25,0.22727272727272727
2093,17,1,26,0.23636363636363636
2093,14,10,36,0.32727272727272727
2093,13,3,39,0.35454545454545455
2093,12,3,42,0.38181818181818183
2093,11,1,43,0.39090909090909093
2093,10,2,45,0.4090909090909091
2093,9,5,50,0.45454545454545453
2093,8,4,54,0.4909090909090909
2093,7,3,57,0.5181818181818182
2093,6,4,61,0.5545454545454546
2093,5,5,66,0.6
2093,4,5,71,0.6454545454545455
2093,3,6,77,0.7
2093,2,16,93,0.8454545454545455
2093,1,3,96,0.8727272727272727
2093,0,5,101,0.9181818181818182
2095,96,1,1,0.0016835016835016834
2095,95,1,2,0.003367003367003367
2095,93,1,3,0.005050505050505051
2095,88,2,5,0.008417508417508417
2095,87,1,6,0.010101010101010102
2095,86,2,8,0.013468013468013467
2095,79,1,9,0.015151515151515152
2095,78,2,11,0.018518518518518517
2095,72,1,12,0.020202020202020204
2095,71,1,13,0.021885521885521887
2095,68,3,16,0.026936026936026935
2095,63,1,17,0.02861952861952862
2095,61,1,18,0.030303030303030304
2095,60,2,20,0.03367003367003367
2095,56,2,22,0.037037037037037035
2095,54,2,24,0.04040404040404041
2095,53,3,27,0.045454545454545456
2095,52,1,28,0.04713804713804714
2095,50,2,30,0.050505050505050504
2095,49,1,31,0.05218855218855219
2095,47,7,38,0.06397306397306397
2095,46,2,40,0.06734006734006734
2095,45,4,44,0.07407407407407407
2095,44,3,47,0.07912457912457913
2095,43,5,52,0.08754208754208755
2095,41,3,55,0.09259259259259259
2095,40,2,57,0.09595959595959595
2095,39,6,63,0.10606060606060606
2095,37,3,66,0.1111111111111111
2095,36,3,69,0.11616161616161616
2095,34,1,70,0.11784511784511785
2095,32,3,73,0.12289562289562289
2095,31,4,77,0.12962962962962962
2095,30,3,80,0.13468013468013468
2095,28,1,81,0.13636363636363635
2095,27,2,83,0.13973063973063973
2095,26,3,86,0.1447811447811448
2095,25,6,92,0.15488215488215487
2095,24,7,99,0.16666666666666666
2095,23,1,100,0.16835016835016836
2095,22,1,101,0.17003367003367004
2095,21,8,109,0.1835016835016835
2095,20,4,113,0.19023569023569023
2095,19,12,125,0.21043771043771045
2095,18,1,126,0.21212121212121213
2095,17,9,135,0.22727272727272727
2095,16,10,145,0.2441077441077441
2095,15,13,158,0.265993265993266
2095,14,9,167,0.28114478114478114
2095,13,17,184,0.30976430976430974
2095,12,19,203,0.34175084175084175
2095,11,12,215,0.36195286195286197
2095,10,11,226,0.38047138047138046
2095,9,9,235,0.3956228956228956
2095,8,11,246,0.41414141414141414
2095,7,34,280,0.4713804713804714
2095,6,27,307,0.5168350168350169
2095,5,28,335,0.563973063973064
2095,4,50,385,0.6481481481481481
2095,3,66,451,0.7592592592592593
2095,2,89,540,0.9090909090909091
2095,1,19,559,0.9410774410774411
2095,0,18,577,0.9713804713804713
2110,62,1,1,0.0035842293906810036
2110,52,1,2,0.007168458781362007
2110,47,2,4,0.014336917562724014
2110,46,1,5,0.017921146953405017
2110,44,1,6,0.021505376344086023
2110,43,1,7,0.025089605734767026
2110,41,1,8,0.02867383512544803
2110,39,2,10,0.035842293906810034
2110,38,2,12,0.043010752688172046
2110,37,1,13,0.04659498207885305
2110,36,2,15,0.053763440860215055
2110,35,1,16,0.05734767025089606
2110,33,4,20,0.07168458781362007
2110,32,2,22,0.07885304659498207
2110,29,1,23,0.08243727598566308
2110,28,1,24,0.08602150537634409
2110,27,2,26,0.0931899641577061
2110,26,3,29,0.1039426523297491
2110,25,5,34,0.12186379928315412
2110,24,3,37,0.13261648745519714
2110,23,4,41,0.14695340501792115
2110,22,2,43,0.15412186379928317
2110,21,2,45,0.16129032258064516
2110,20,4,49,0.17562724014336917
2110,19,4,53,0.18996415770609318
2110,18,1,54,0.1935483870967742
2110,17,6,60,0.21505376344086022
2110,16,5,65,0.23297491039426524
2110,15,4,69,0.24731182795698925
2110,14,5,74,0.26523297491039427
2110,13,6,80,0.2867383512544803
2110,12,4,84,0.3010752688172043
2110,11,7,91,0.32616487455197135
2110,10,6,97,0.34767025089605735
2110,9,4,101,0.36200716845878134
2110,8,3,104,0.3727598566308244
2110,7,8,112,0.4014336917562724
2110,6,8,120,0.43010752688172044
2110,5,13,133,0.4767025089605735
2110,4,15,148,0.5304659498207885
2110,3,30,178,0.6379928315412187
2110,2,48,226,0.8100358422939068
2110,1,18,244,0.8745519713261649
2110,0,22,266,0.953405017921147
2111,70,3,3,0.022727272727272728
2111,69,1,4,0.030303030303030304
2111,67,1,5,0.03787878787878788
2111,66,2,7,0.05303030303030303
2111,64,1,8,0.06060606060606061
2111,63,1,9,0.06818181818181818
2111,61,1,10,0.07575757575757576
2111,59,1,11,0.08333333333333333
2111,53,1,12,0.09090909090909091
2111,52,1,13,0.09848484848484848
2111,47,1,14,0.10606060606060606
2111,46,1,15,0.11363636363636363
2111,44,1,16,0.12121212121212122
2111,37,1,17,0.12878787878787878
2111,35,1,18,0.13636363636363635
2111,28,1,19,0.14393939393939395
2111,25,2,21,0.1590909090909091
2111,24,1,22,0.16666666666666666
2111,23,2,24,0.18181818181818182
2111,22,1,25,0.1893939393939394
2111,21,2,27,0.20454545454545456
2111,19,1,28,0.21212121212121213
2111,18,1,29,0.2196969696969697
2111,17,1,30,0.22727272727272727
2111,16,3,33,0.25
2111,14,1,34,0.25757575757575757
2111,13,1,35,0.26515151515151514
2111,12,4,39,0.29545454545454547
2111,11,5,44,0.3333333333333333
2111,10,2,46,0.3484848484848485
2111,9,1,47,0.3560606060606061
2111,8,2,49,0.3712121212121212
2111,7,10,59,0.44696969696969696
2111,6,1,60,0.45454545454545453
2111,5,2,62,0.4696969696969697
2111,4,12,74,0.5606060606060606
2111,3,6,80,0.6060606060606061
2111,2,23,103,0.7803030303030303
2111,1,16,119,0.9015151515151515
2111,0,11,130,0.9848484848484849
2112,94,2,2,0.005494505494505495
2112,93,1,3,0.008241758241758242
2112,92,1,4,0.01098901098901099
2112,90,1,5,0.013736263736263736
2112,82,1,6,0.016483516483516484
2112,71,2,8,0.02197802197802198
2112,70,1,9,0.024725274725274724
2112,69,1,10,0.027472527472527472
2112,64,2,12,0.03296703296703297
2112,62,3,15,0.04120879120879121
2112,61,1,16,0.04395604395604396
2112,60,3,19,0.0521978021978022
2112,59,3,22,0.06043956043956044
2112,58,4,26,0.07142857142857142
2112,55,2,28,0.07692307692307693
2112,53,1,29,0.07967032967032966
2112,52,1,30,0.08241758241758242
2112,50,1,31,0.08516483516483517
2112,48,4,35,0.09615384615384616
2112,46,6,41,0.11263736263736264
2112,44,5,46,0.12637362637362637
2112,43,1,47,0.12912087912087913
2112,42,1,48,0.13186813186813187
2112,41,4,52,0.14285714285714285
2112,40,4,56,0.15384615384615385
2112,39,2,58,0.15934065934065933
2112,38,2,60,0.16483516483516483
2112,37,6,66,0.1813186813186813
2112,36,2,68,0.18681318681318682
2112,35,4,72,0.1978021978021978
2112,33,4,76,0.2087912087912088
2112,32,4,80,0.21978021978021978
2112,31,5,85,0.23351648351648352
2112,29,3,88,0.24175824175824176
2112,28,3,91,0.25
2112,27,4,95,0.260989010989011
2112,26,4,99,0.27197802197802196
2112,25,6,105,0.28846153846153844
2112,24,2,107,0.29395604395604397
2112,23,5,112,0.3076923076923077
2112,22,3,115,0.3159340659340659
2112,21,2,117,0.32142857142857145
2112,20,6,123,0.33791208791208793
2112,19,3,126,0.34615384615384615
2112,18,6,132,0.3626373626373626
2112,17,4,136,0.37362637362637363
2112,16,4,140,0.38461538461538464
2112,15,3,143,0.39285714285714285
2112,14,5,148,0.4065934065934066
2112,13,7,155,0.4258241758241758
2112,12,7,162,0.44505494505494503
2112,11,7,169,0.4642857142857143
2112,10,8,177,0.48626373626373626
2112,9,9,186,0.510989010989011
2112,8,6,192,0.5274725274725275
2112,7,10,202,0.554945054945055
2112,6,14,216,0.5934065934065934
2112,5,12,228,0.6263736263736264
2112,4,32,260,0.7142857142857143
2112,3,21,281,0.771978021978022
2112,2,50,331,0.9093406593406593
2112,1,10,341,0.9368131868131868
2112,0,15,356,0.978021978021978
2113,18,3,3,0.02097902097902098
2113,17,2,5,0.03496503496503497
2113,15,1,6,0.04195804195804196
2113,14,1,7,0.04895104895104895
2113,13,1,8,0.055944055944055944
2113,12,2,10,0.06993006993006994
2113,11,1,11,0.07692307692307693
2113,10,3,14,0.0979020979020979
2113,9,7,21,0.14685314685314685
2113,8,4,25,0.17482517482517482
2113,7,1,26,0.18181818181818182
2113,6,3,29,0.20279720279720279
2113,5,7,36,0.2517482517482518
2113,4,4,40,0.27972027972027974
2113,3,20,60,0.4195804195804196
2113,2,21,81,0.5664335664335665
2113,1,36,117,0.8181818181818182
2113,0,17,134,0.9370629370629371
2129,22,1,1,0.006493506493506494
2129,21,1,2,0.012987012987012988
2129,19,1,3,0.01948051948051948
2129,18,1,4,0.025974025974025976
2129,16,2,6,0.03896103896103896
2129,15,1,7,0.045454545454545456
2129,14,1,8,0.05194805194805195
2129,12,2,10,0.06493506493506493
2129,11,1,11,0.07142857142857142
2129,9,3,14,0.09090909090909091
2129,8,4,18,0.11688311688311688
2129,7,4,22,0.14285714285714285
2129,6,8,30,0.19480519480519481
2129,5,6,36,0.23376623376623376
2129,4,11,47,0.3051948051948052
2129,3,10,57,0.37012987012987014
2129,2,36,93,0.6038961038961039
2129,1,35,128,0.8311688311688312
2129,0,22,150,0.974025974025974
2130,36,1,1,0.01098901098901099
2130,35,1,2,0.02197802197802198
2130,33,1,3,0.03296703296703297
2130,27,1,4,0.04395604395604396
2130,26,2,6,0.06593406593406594
2130,23,3,9,0.0989010989010989
2130,16,1,10,0.10989010989010989
2130,15,1,11,0.12087912087912088
2130,10,2,13,0.14285714285714285
2130,9,3,16,0.17582417582417584
2130,8,1,17,0.18681318681318682
2130,6,5,22,0.24175824175824176
2130,5,2,24,0.26373626373626374
2130,4,7,31,0.34065934065934067
2130,3,11,42,0.46153846153846156
2130,2,13,55,0.6043956043956044
2130,1,16,71,0.7802197802197802
2130,0,13,84,0.9230769230769231
2153,102,1,1,0.006622516556291391
2153,100,2,3,0.019867549668874173
2153,77,1,4,0.026490066225165563
2153,57,1,5,0.033112582781456956
2153,51,1,6,0.039735099337748346
2153,49,1,7,0.046357615894039736
2153,42,1,8,0.052980132450331126
2153,37,2,10,0.06622516556291391
2153,36,1,11,0.0728476821192053
2153,35,2,13,0.08609271523178808
2153,34,1,14,0.09271523178807947
2153,33,1,15,0.09933774834437085
2153,32,1,16,0.10596026490066225
2153,31,1,17,0.11258278145695365
2153,28,1,18,0.11920529801324503
2153,27,2,20,0.13245033112582782
2153,26,2,22,0.1456953642384106
2153,25,1,23,0.152317880794702
2153,24,2,25,0.16556291390728478
2153,23,4,29,0.19205298013245034
2153,22,3,32,0.2119205298013245
2153,20,3,35,0.23178807947019867
2153,19,1,36,0.23841059602649006
2153,18,1,37,0.24503311258278146
2153,17,2,39,0.2582781456953642
2153,16,3,42,0.2781456953642384
2153,15,2,44,0.2913907284768212
2153,14,6,50,0.33112582781456956
2153,13,5,55,0.36423841059602646
2153,11,1,56,0.3708609271523179
2153,10,2,58,0.3841059602649007
2153,9,2,60,0.3973509933774834
2153,8,6,66,0.4370860927152318
2153,7,11,77,0.5099337748344371
2153,6,3,80,0.5298013245033113
2153,5,6,86,0.5695364238410596
2153,4,12,98,0.6490066225165563
2153,3,28,126,0.8344370860927153
2153,2,8,134,0.8874172185430463
2153,1,7,141,0.9337748344370861
2153,0,6,147,0.9735099337748344
2154,58,2,2,0.019230769230769232
2154,55,1,3,0.028846153846153848
2154,39,2,5,0.04807692307692308
2154,32,1,6,0.057692307692307696
2154,31,1,7,0.0673076923076923
2154,30,2,9,0.08653846153846154
2154,29,2,11,0.10576923076923077
2154,28,2,13,0.125
2154,27,1,14,0.1346153846153846
2154,26,2,16,0.15384615384615385
2154,24,6,22,0.21153846153846154
2154,23,2,24,0.23076923076923078
2154,22,1,25,0.2403846153846154
2154,21,3,28,0.2692307692307692
2154,20,3,31,0.2980769230769231
2154,19,1,32,0.3076923076923077
2154,17,4,36,0.34615384615384615
2154,16,4,40,0.38461538461538464
2154,15,2,42,0.40384615384615385
2154,14,2,44,0.4230769230769231
2154,13,3,47,0.4519230769230769
2154,11,4,51,0.49038461538461536
2154,10,2,53,0.5096153846153846
2154,9,3,56,0.5384615384615384
2154,8,3,59,0.5673076923076923
2154,7,1,60,0.5769230769230769
2154,6,5,65,0.625
2154,5,12,77,0.7403846153846154
2154,4,5,82,0.7884615384615384
2154,3,3,85,0.8173076923076923
2154,1,4,89,0.8557692307692307
2154,0,8,97,0.9326923076923077
2164,9,2,2,0.022727272727272728
2164,8,3,5,0.056818181818181816
2164,7,1,6,0.06818181818181818
2164,6,2,8,0.09090909090909091
2164,5,7,15,0.17045454545454544
2164,4,8,23,0.26136363636363635
2164,3,13,36,0.4090909090909091
2164,2,22,58,0.6590909090909091
2164,1,18,76,0.8636363636363636
2164,0,10,86,0.9772727272727273
2167,38,2,2,0.0625
2167,33,1,3,0.09375
2167,32,1,4,0.125
2167,29,2,6,0.1875
2167,24,1,7,0.21875
2167,23,2,9,0.28125
2167,21,1,10,0.3125
2167,20,1,11,0.34375
2167,19,1,12,0.375
2167,17,1,13,0.40625
2167,16,1,14,0.4375
2167,15,1,15,0.46875
2167,14,1,16,0.5
2167,12,1,17,0.53125
2167,11,1,18,0.5625
2167,9,3,21,0.65625
2167,7,1,22,0.6875
2167,6,1,23,0.71875
2167,5,2,25,0.78125
2167,4,2,27,0.84375
2167,0,3,30,0.9375
2170,28,1,1,0.006535947712418301
2170,27,3,4,0.026143790849673203
2170,26,1,5,0.032679738562091505
2170,25,6,11,0.0718954248366013
2170,22,2,13,0.08496732026143791
2170,21,2,15,0.09803921568627451
2170,19,1,16,0.10457516339869281
2170,18,1,17,0.1111111111111111
2170,17,2,19,0.12418300653594772
2170,16,1,20,0.13071895424836602
2170,14,2,22,0.1437908496732026
2170,12,1,23,0.1503267973856209
2170,11,2,25,0.16339869281045752
2170,10,1,26,0.16993464052287582
2170,9,1,27,0.17647058823529413
2170,8,1,28,0.1830065359477124
2170,7,2,30,0.19607843137254902
2170,6,6,36,0.23529411764705882
2170,5,6,42,0.27450980392156865
2170,4,5,47,0.30718954248366015
2170,3,6,53,0.3464052287581699
2170,2,19,72,0.47058823529411764
2170,1,52,124,0.8104575163398693
2170,0,25,149,0.9738562091503268
2171,32,2,2,0.028985507246376812
2171,25,1,3,0.043478260869565216
2171,18,1,4,0.057971014492753624
2171,15,1,5,0.07246376811594203
2171,12,1,6,0.08695652173913043
2171,11,2,8,0.11594202898550725
2171,10,1,9,0.13043478260869565
2171,9,1,10,0.14492753623188406
2171,7,1,11,0.15942028985507245
2171,5,2,13,0.18840579710144928
2171,4,5,18,0.2608695652173913
2171,3,5,23,0.3333333333333333
2171,2,7,30,0.43478260869565216
2171,1,23,53,0.7681159420289855
2171,0,12,65,0.9420289855072463
2172,39,1,1,0.1111111111111111
2172,33,1,2,0.2222222222222222
2172,31,1,3,0.3333333333333333
2172,16,1,4,0.4444444444444444
2172,11,1,5,0.5555555555555556
2172,9,2,7,0.7777777777777778
2172,2,1,8,0.8888888888888888
2172,0,1,9,1.0
2183,10,1,1,0.02631578947368421
2183,8,2,3,0.07894736842105263
2183,5,2,5,0.13157894736842105
2183,4,3,8,0.21052631578947367
2183,3,4,12,0.3157894736842105
2183,2,6,18,0.47368421052631576
2183,1,11,29,0.7631578947368421
2183,0,9,38,1.0
2184,9,1,1,0.018867924528301886
2184,7,1,2,0.03773584905660377
2184,6,1,3,0.05660377358490566
2184,5,3,6,0.11320754716981132
2184,4,7,13,0.24528301886792453
2184,3,5,18,0.33962264150943394
2184,2,6,24,0.4528301886792453
2184,1,8,32,0.6037735849056604
2184,0,15,47,0.8867924528301887
2190,9,1,1,0.00819672131147541
2190,8,3,4,0.03278688524590164
2190,7,1,5,0.040983606557377046
2190,6,2,7,0.05737704918032787
2190,5,3,10,0.08196721311475409
2190,4,6,16,0.13114754098360656
2190,3,13,29,0.23770491803278687
2190,2,21,50,0.4098360655737705
2190,1,43,93,0.7622950819672131
2190,0,24,117,0.9590163934426229
2194,39,1,1,0.008264462809917356
2194,32,1,2,0.01652892561983471
2194,27,1,3,0.024793388429752067
2194,25,1,4,0.03305785123966942
2194,24,1,5,0.04132231404958678
2194,18,2,7,0.05785123966942149
2194,17,1,8,0.06611570247933884
2194,14,1,9,0.0743801652892562
2194,11,1,10,0.08264462809917356
2194,10,1,11,0.09090909090909091
2194,9,4,15,0.12396694214876033
2194,8,3,18,0.1487603305785124
2194,7,1,19,0.15702479338842976
2194,6,2,21,0.17355371900826447
2194,5,5,26,0.21487603305785125
2194,4,3,29,0.2396694214876033
2194,3,7,36,0.2975206611570248
2194,2,25,61,0.5041322314049587
2194,1,43,104,0.859504132231405
2194,0,14,118,0.9752066115702479
2203,74,1,1,0.003484320557491289
2203,71,1,2,0.006968641114982578
2203,70,1,3,0.010452961672473868
2203,69,1,4,0.013937282229965157
2203,68,1,5,0.017421602787456445
2203,65,1,6,0.020905923344947737
2203,64,2,8,0.027874564459930314
2203,61,1,9,0.0313588850174216
2203,60,1,10,0.03484320557491289
2203,59,2,12,0.041811846689895474
2203,58,2,14,0.04878048780487805
2203,57,2,16,0.05574912891986063
2203,55,1,17,0.059233449477351915
2203,54,3,20,0.06968641114982578
2203,53,1,21,0.07317073170731707
2203,51,2,23,0.08013937282229965
2203,50,2,25,0.08710801393728224
2203,42,4,29,0.10104529616724739
2203,40,2,31,0.10801393728222997
2203,39,3,34,0.11846689895470383
2203,38,1,35,0.12195121951219512
2203,37,2,37,0.1289198606271777
2203,36,2,39,0.13588850174216027
2203,35,3,42,0.14634146341463414
2203,34,2,44,0.15331010452961671
2203,33,1,45,0.156794425087108
2203,32,2,47,0.16376306620209058
2203,29,4,51,0.17770034843205576
2203,27,2,53,0.18466898954703834
